ID,First Name,Gender,Salary,Bonus %,Team,Start Date,Last Login Time
748,Marilyn,Male,61181.0,16.559,Business Development,1/26/2005,1:46 PM
749,Martha,Female,94963.0,19.626,Business Development,7/17/1997,11:11 PM
750,Janet,Female,85789.0,9.712,Legal,1/25/1986,5:48 AM
751,Louis,Female,145274.0,16.379,Product,1/26/2005,6:39 PM
752,Tina,Female,102841.0,3.369,Client Services,1/26/2005,3:18 AM
753,Marilyn,Male,49665.0,18.338,Business Development,2/23/2007,10:09 PM
754,Antonio,Male,41928.0,5.478,Finance,1/26/2005,10:54 PM
755,Lisa,Female,128042.0,2.03,Legal,1/26/2005,1:04 AM
756,Denise,Female,86150.0,3.997,Client Services,2/19/1984,10:09 PM
757,Marilyn,Male,121816.0,10.615,Distribution,10/21/1984,10:09 PM
758,Benjamin,Male,123409.0,7.783,Product,1/26/2005,11:32 PM
759,Carl,Female,98295.0,7.617,Legal,8/18/2007,8:01 AM
760,Ruth,Female,59678.0,10.895,Distribution,1/26/2005,6:52 AM
761,Marilyn,Male,57871.0,4.02,Human Resources,12/29/2006,3:05 AM
762,Jennifer,Female,132084.0,10.006,Engineering,3/31/2015,7:43 PM
763,Terry,Male,35633.0,3.947,Distribution,1/26/2005,10:09 PM
764,Jacqueline,Female,125298.0,3.019,Legal,7/27/2008,12:08 PM
765,Marilyn,Male,115582.0,15.343,Sales,1/26/2005,10:09 PM
766,Alice,Female,148339.0,11.479,Finance,4/23/1995,10:09 PM
767,Justin,Male,112975.0,9.699,Human Resources,7/25/1991,12:45 AM
768,Marilyn,Female,36927.0,18.769,Client Services,1/26/2005,12:10 PM
769,Robin,Female,70248.0,9.66,Sales,3/26/2004,5:41 PM
770,Samuel,Female,141305.0,9.849,Marketing,1/26/2005,3:08 AM
771,Marilyn,Female,72002.0,13.178,Product,9/22/2006,8:08 PM
772,Peter,Male,102577.0,12.026,Product,5/22/1991,1:39 AM
773,Lillian,Female,113554.0,18.018,Business Development,1/26/2005,5:41 AM
774,Marilyn,Male,47176.0,10.736,Finance,10/24/1986,9:23 AM
775,Marilyn,Female,106428.0,10.867,Finance,6/18/2000,7:36 AM
776,Rose,Female,75181.0,6.06,Finance,1/26/2005,10:09 PM
777,Bobby,Male,79047.0,18.784,Human Resources,9/30/2004,10:09 PM
778,Kimberly,Female,52970.0,4.513,Sales,4/20/1986,3:55 PM
779,Antonio,Male,137979.0,5.266,Distribution,12/28/2003,4:17 AM
780,Doris,Female,114360.0,17.799,Business Development,1/26/2005,10:09 PM
781,Steven,Male,110306.0,16.843,Human Resources,1/26/2005,4:55 AM
782,Lawrence,Male,46378.0,9.127,Finance,1/26/2005,10:55 PM
783,Marilyn,Male,74104.0,17.68,Client Services,1/26/2005,4:41 PM
784,Marilyn,Female,132505.0,13.592,Product,4/15/1991,3:39 AM
785,Stephanie,Female,96649.0,3.453,Sales,9/14/1982,8:14 AM
786,Marilyn,Female,57811.0,8.941,Marketing,1/26/2005,10:09 PM
787,Sandra,Female,111468.0,2.58,Product,1/26/2005,4:17 PM
788,Kevin,Male,141498.0,4.135,Sales,1/26/2005,3:22 PM
789,Michelle,Female,124441.0,16.353,Business Development,3/31/2012,6:28 AM
790,Lisa,Female,40121.0,6.293,Product,1/26/2005,9:19 PM
791,Fred,Male,129712.0,11.058,Finance,1/26/2005,2:27 AM
792,Marilyn,Male,126010.0,19.601,Legal,1/26/2005,9:46 PM
793,Anne,Female,122762.0,9.564,Distribution,4/18/1996,10:09 PM
794,Andrea,Female,149105.0,13.707,Distribution,7/22/1999,9:25 AM
795,Nicole,Female,44021.0,10.286,Finance,1/26/2005,5:17 PM
796,Marilyn,Female,42025.0,3.319,Human Resources,1/26/2005,10:16 AM
797,Catherine,Female,59970.0,12.801,Client Services,8/31/1986,6:20 PM
798,Rose,Female,145001.0,19.85,Engineering,12/31/1982,6:50 PM
799,Marilyn,Male,102589.0,17.952,Marketing,1/26/2005,2:06 PM
800,Raymond,Male,47529.0,2.712,Product,1/26/2005,12:18 PM
801,Marilyn,Female,148941.0,11.517,Product,1/26/2005,10:09 PM
802,Ryan,Male,91109.0,17.499,Human Resources,4/15/1988,5:18 AM
803,Jane,Female,51923.0,13.623,Business Development,1/26/2005,1:23 PM
804,Lois,Female,53954.0,19.075,Product,7/28/2012,10:09 PM
805,Shawn,Female,39335.0,10.664,Distribution,3/17/2008,2:12 PM
806,Marilyn,Male,111371.0,15.081,Engineering,1/26/2005,9:29 AM
807,Kathryn,Female,86676.0,6.081,Sales,1/29/2008,12:29 AM
808,Mary,Female,115057.0,2.089,Finance,1/26/2005,8:32 AM
809,Marilyn,Female,145357.0,3.459,Engineering,1/26/2005,5:13 AM
810,George,Male,36749.0,19.754,Finance,9/27/1995,5:04 PM
811,Ralph,Female,89854.0,7.227,Business Development,1/26/2005,10:09 PM
812,Judith,Female,134048.0,6.818,Marketing,1/26/2005,11:16 AM
813,Marilyn,Male,141311.0,5.478,Product,12/13/1994,10:34 AM
814,Evelyn,Female,123621.0,19.767,Marketing,1/26/2005,4:44 AM
815,Rachel,Female,54941.0,3.221,Distribution,6/23/2011,12:52 AM
816,Maria,Female,106562.0,4.0,Human Resources,1/26/2005,8:36 PM
817,Kelly,Female,39371.0,4.068,Engineering,3/17/2007,6:20 PM
818,Ruby,Female,83112.0,4.083,Marketing,5/31/2008,8:41 PM
819,Ann,Female,96941.0,10.048,Distribution,1/26/2005,10:09 PM
820,Kenneth,Male,47232.0,17.862,Legal,12/14/1985,6:55 AM
821,William,Male,54058.0,5.182,Human Resources,11/18/1993,12:27 PM
822,Marilyn,Female,80399.0,12.254,Distribution,1/26/2005,2:27 AM
823,Deborah,Female,118043.0,7.266,Business Development,2/26/2009,10:17 AM
824,Marilyn,Male,109411.0,9.494,Engineering,1/26/2005,2:30 PM
825,Julia,Female,97566.0,2.147,Marketing,8/18/2014,10:09 PM
826,Robert,Female,69267.0,5.89,Sales,1/26/2005,1:20 AM
827,Marilyn,Female,87103.0,5.665,Finance,1/26/2005,1:35 AM
828,Jesse,Female,98811.0,7.487,Legal,7/16/2014,2:24 AM
829,Cynthia,Female,149684.0,7.864,Product,1/26/2005,8:55 AM
830,Johnny,Male,71383.0,2.097,Human Resources,1/14/2007,10:09 PM
831,Michael,Male,81206.0,19.908,Distribution,1/26/2005,1:20 AM
832,Kenneth,Male,69112.0,7.588,Finance,1/15/2015,2:41 PM
833,Keith,Female,120672.0,19.467,Legal,1/26/2005,3:02 PM
834,Gerald,Male,96511.0,9.331,Human Resources,5/28/2010,12:26 PM
835,Marilyn,Female,49325.0,2.071,Business Development,1/26/2005,7:54 AM
836,Douglas,Male,132175.0,2.28,Engineering,1/26/2005,5:23 AM
837,Carolyn,Female,118037.0,13.492,Finance,3/17/2004,10:09 PM
838,Joseph,Male,139570.0,15.804,Finance,5/23/1985,10:16 PM
839,Marilyn,Male,115280.0,9.153,Distribution,1/26/2005,3:14 PM
840,Joyce,Female,51065.0,16.807,Human Resources,7/25/2001,6:04 AM
841,Lillian,Female,103854.0,4.924,Distribution,1/26/2005,8:53 AM
842,Ruby,Female,48354.0,19.501,Business Development,8/13/2006,6:27 PM
843,Sandra,Female,132327.0,19.264,Product,1/26/2005,12:39 PM
844,Louise,Female,106362.0,8.965,Sales,2/26/1982,1:03 AM
845,Maria,Female,148857.0,8.738,Legal,6/19/1985,10:09 PM
846,Brenda,Female,131131.0,11.682,Client Services,1/26/2005,6:01 PM
847,Stephen,Male,129663.0,15.574,Human Resources,1/26/2005,10:42 PM
848,Marilyn,Female,41449.0,4.707,Finance,1/26/2005,12:03 PM
849,Bobby,Male,93368.0,2.88,Product,1/26/2005,7:40 AM
850,Ernest,Male,53335.0,9.192,Product,1/26/2005,2:02 PM
851,Marilyn,Male,148291.0,6.002,Finance,1/26/2005,10:04 AM
852,Bobby,Male,147842.0,16.158,Finance,8/19/1996,1:16 AM
853,Diana,Female,105066.0,17.343,Business Development,11/19/2004,8:47 AM
854,Marilyn,Female,139284.0,11.39,Finance,1/26/2005,10:09 PM
855,Harry,Male,63046.0,10.411,Finance,1/26/2005,7:46 PM
856,Phillip,Female,89700.0,2.277,Finance,10/20/2003,10:09 PM
857,Bonnie,Female,108946.0,12.211,Finance,1/18/2006,6:52 PM
858,Marilyn,Female,98406.0,7.943,Product,1/26/2005,6:28 PM
859,Sean,Male,108581.0,9.634,Human Resources,4/25/2006,4:51 PM
860,Robin,Female,41808.0,19.239,Business Development,1/26/2005,2:44 AM
861,Phillip,Male,36837.0,14.66,Marketing,1/26/2005,11:05 AM
862,Jerry,Male,140850.0,18.855,Finance,3/26/1989,4:15 AM
863,Ronald,Female,50426.0,18.536,Sales,1/26/2005,10:05 AM
864,Marilyn,Male,134120.0,6.842,Human Resources,5/15/1984,6:15 AM
865,Ryan,Male,57292.0,6.01,Finance,11/16/2012,1:47 PM
866,Karen,Female,80633.0,16.306,Legal,8/29/1997,4:56 PM
867,Bonnie,Female,131943.0,14.249,Client Services,1/26/2005,2:17 AM
868,Marilyn,Male,48046.0,7.737,Marketing,6/15/2013,3:00 AM
869,Katherine,Female,97443.0,13.657,Product,8/18/2013,10:09 PM
870,Matthew,Male,135352.0,7.986,Business Development,1/26/2005,5:39 AM
871,Marilyn,Female,107816.0,18.751,Marketing,11/19/1996,10:09 PM
872,Gerald,Female,96329.0,2.469,Engineering,3/29/2003,10:37 AM
873,Brenda,Female,73749.0,19.332,Business Development,1/18/2015,10:09 PM
874,Marilyn,Male,75607.0,4.299,Sales,1/26/2005,6:05 PM
875,Melissa,Female,98858.0,3.525,Human Resources,1/26/2005,4:11 AM
876,Beverly,Female,76485.0,9.212,Engineering,1/26/2005,2:27 PM
877,Terry,Female,41238.0,8.219,Marketing,1/26/2005,4:41 PM
878,Marilyn,Male,114896.0,13.823,Client Services,1/26/2005,7:36 AM
879,Jacqueline,Female,125418.0,8.064,Distribution,5/25/2003,7:13 PM
880,Amy,Female,75415.0,19.132,Client Services,5/20/2009,6:26 AM
881,Robert,Female,90998.0,8.382,Finance,1/26/2005,3:17 AM
882,Ruby,Female,142868.0,6.318,Marketing,1/28/1980,10:09 PM
883,Sara,Female,135990.0,14.344,Distribution,11/18/2014,2:47 PM
884,Kathryn,Female,57300.0,18.015,Marketing,1/26/2005,3:39 PM
885,Lisa,Female,73706.0,18.53,Finance,10/17/2003,1:42 PM
886,Juan,Male,85871.0,9.16,Product,1/26/2005,8:52 AM
887,Marilyn,Male,96795.0,14.837,Sales,1/30/2014,10:09 PM
888,David,Male,92242.0,15.407,Legal,1/26/2005,8:48 AM
889,Marilyn,Female,115149.0,11.934,Legal,1/26/2005,12:32 AM
890,Margaret,Female,126924.0,1.552,Finance,1/26/2005,3:07 AM
891,Marilyn,Male,145329.0,7.1,Finance,11/24/2015,10:09 PM
892,Timothy,Male,92587.0,8.475,Finance,8/25/1991,10:37 AM
893,Brandon,Male,60263.0,2.709,Finance,1/26/2005,12:04 PM
894,Frank,Female,91406.0,10.360060723514211,Business Development,7/27/2013,4:32 PM
895,Betty,Female,37005.0,7.645,Marketing,11/19/2002,10:09 PM
896,Janice,Female,90335.26726342711,10.360060723514211,Finance,1/26/2005,6:02 PM
897,Victor,Male,45267.0,3.942,Sales,1/26/2005,5:01 PM
898,Marilyn,Female,95296.0,10.146,Finance,2/28/1994,10:10 AM
899,Jane,Female,59680.0,15.211,Business Development,4/27/2012,2:12 PM
900,Walter,Male,144701.0,16.323,Marketing,1/26/2005,12:39 AM
901,Christina,Female,35477.0,18.178,Human Resources,6/23/2002,10:09 PM
902,Patricia,Female,119266.0,10.360060723514211,Finance,1/26/2005,4:52 PM
903,Marilyn,Male,103877.0,6.322,Distribution,5/23/2001,7:52 PM
904,Heather,Female,90335.26726342711,14.955,Human Resources,7/29/1983,10:48 AM
905,Stephanie,Female,136604.0,6.16,Human Resources,6/26/1988,5:48 AM
906,Alice,Female,121250.0,4.363,Finance,1/26/2005,12:49 AM
907,Marilyn,Female,35884.0,10.360060723514211,Sales,5/16/2014,10:09 PM
908,Elizabeth,Female,137144.0,10.081,Finance,7/27/1998,11:12 AM
909,Janice,Female,102697.0,3.283,Engineering,12/17/2009,6:42 AM
910,Donald,Male,61999.0,10.360060723514211,Product,1/26/2005,2:25 AM
911,Marilyn,Female,45223.0,8.879,Finance,10/22/2002,1:20 AM
912,Carl,Female,90335.26726342711,15.528,Business Development,1/26/2005,1:33 PM
913,Joe,Male,126120.0,1.02,Finance,1/26/2005,10:09 PM
914,Lois,Female,99747.0,6.168,Marketing,1/26/2005,10:09 PM
915,Marilyn,Female,71958.0,5.272,Distribution,9/28/2001,6:37 AM
916,Todd,Male,115566.0,10.360060723514211,Client Services,1/26/2005,12:34 PM
917,Marilyn,Female,118369.0,7.696,Business Development,1/16/1996,7:18 AM
918,Shawn,Male,51667.0,6.339,Product,3/13/2008,5:36 PM
919,Ryan,Female,85858.0,19.475,Finance,1/26/2005,3:41 AM
920,Marilyn,Male,131423.0,8.957,Distribution,3/21/2009,11:38 AM
921,Rose,Female,90335.26726342711,10.360060723514211,Client Services,1/26/2005,10:09 PM
922,George,Male,50369.0,18.9,Sales,1/26/2005,5:40 AM
923,Marilyn,Male,86615.0,3.412,Business Development,1/26/2005,8:44 AM
924,Irene,Female,135369.0,4.38,Business Development,2/28/1991,10:23 PM
925,Deborah,Female,60003.0,9.624,Client Services,1/26/2005,10:09 PM
926,Marilyn,Female,95866.0,19.388,Sales,8/23/2000,4:19 PM
927,Judith,Female,109324.0,19.488,Distribution,1/26/2005,7:32 AM
928,Philip,Male,103557.0,10.360060723514211,Business Development,1/26/2005,10:56 AM
929,Jeffrey,Male,111376.0,2.673,Business Development,9/20/1986,6:06 AM
930,Theresa,Female,90335.26726342711,1.079,Legal,4/27/2001,9:17 PM
931,Nancy,Female,85213.0,2.386,Finance,1/26/2005,11:57 PM
932,Harold,Male,140444.0,3.771,Distribution,6/23/2012,12:40 PM
933,Bonnie,Female,90427.0,2.01,Client Services,12/23/2008,10:09 PM
934,Doris,Female,141439.0,3.799,Finance,1/26/2005,5:54 PM
935,Samuel,Male,43694.0,10.360060723514211,Engineering,1/26/2005,12:40 PM
936,Alice,Female,131952.0,12.09,Engineering,3/23/1996,10:09 PM
937,Marilyn,Female,90335.26726342711,10.056,Business Development,3/14/2003,5:23 PM
938,Aaron,Female,63126.0,18.424,Client Services,1/22/1986,7:39 PM
939,Mark,Female,44836.0,2.657,Client Services,1/26/2005,10:09 PM
940,Ralph,Female,70635.0,2.147,Client Services,7/28/1995,6:53 PM
941,Andrew,Male,137386.0,8.611,Distribution,1/26/2005,9:38 AM
942,William,Male,104840.0,15.653,Engineering,6/26/1997,8:33 AM
943,Lori,Female,75498.0,6.537,Marketing,11/20/2015,10:09 PM
944,Wayne,Male,67471.0,2.728,Engineering,1/26/2005,11:09 AM
945,Kenneth,Male,90335.26726342711,10.360060723514211,Finance,1/26/2005,8:24 AM
946,Gerald,Female,93712.0,17.426,Distribution,4/15/1989,10:09 PM
947,Marilyn,Female,133472.0,16.941,Distribution,9/15/1985,1:50 AM
948,Marilyn,Female,107351.0,5.329,Marketing,7/30/2012,10:09 PM
949,Marilyn,Female,142410.0,11.048,Engineering,3/31/2006,1:24 PM
950,Scott,Male,37385.0,8.226,Business Development,1/26/2005,8:08 AM
951,Paula,Female,58423.0,10.360060723514211,Business Development,5/21/1983,11:42 AM
952,Marilyn,Female,143638.0,9.662,Finance,9/14/2010,10:09 PM
953,Teresa,Female,90335.26726342711,10.360060723514211,Finance,1/26/2005,3:17 PM
954,Randy,Male,90335.26726342711,10.360060723514211,Product,2/25/2012,5:33 AM
955,Joe,Female,119667.0,1.148,Finance,1/19/1980,4:06 PM
956,Sarah,Female,127118.0,11.176,Legal,1/26/2005,10:09 PM
957,Beverly,Female,80838.0,8.115,Engineering,10/17/1986,12:51 AM
958,Jeffrey,Female,90335.26726342711,15.901,Finance,1/26/2005,10:09 PM
959,Marilyn,Female,39833.0,9.631,Engineering,10/24/1987,4:43 AM
960,Albert,Male,45094.0,5.85,Finance,9/19/1992,2:35 AM
961,Stephen,Male,90335.26726342711,18.093,Business Development,1/26/2005,10:09 PM
962,Antonio,Female,103050.0,3.05,Legal,6/18/1989,9:37 PM
963,Jonathan,Male,121797.0,16.923,Product,8/21/2013,12:45 AM
964,Ann,Female,89443.0,17.94,Sales,9/23/1994,11:15 AM
965,Bruce,Female,35802.0,12.391,Sales,1/26/2005,10:09 PM
966,Catherine,Female,68164.0,18.393,Finance,9/25/1989,1:31 AM
967,Louis,Male,90335.26726342711,9.146,Human Resources,8/16/2011,5:19 PM
968,Thomas,Female,105681.0,19.572,Finance,1/26/2005,3:10 PM
969,Louise,Female,43050.0,11.671,Distribution,3/27/1995,10:09 PM
970,Marilyn,Female,44486.0,10.360060723514211,Engineering,1/26/2005,10:09 PM
971,Alice,Female,63571.0,15.397,Product,1/26/2005,8:54 PM
972,Patrick,Male,90335.26726342711,5.368,Finance,12/30/2002,2:01 AM
973,Victor,Female,76381.0,11.159,Sales,7/28/2006,2:49 PM
974,Russell,Male,137359.0,11.105,Business Development,1/26/2005,10:09 PM
975,Harry,Male,67656.0,16.455,Finance,8/30/2011,6:31 PM
976,Susan,Female,92436.0,12.467,Sales,1/26/2005,10:05 PM
977,Marilyn,Female,137954.0,4.195,Legal,10/19/1992,5:42 AM
978,Sarah,Female,90335.26726342711,5.949,Finance,1/26/2005,10:09 PM
979,Sean,Male,66146.0,11.178,Human Resources,1/17/1983,2:23 PM
980,Ernest,Male,142935.0,13.198,Finance,7/20/2013,6:41 AM
981,Kimberly,Female,46233.0,10.360060723514211,Engineering,1/26/2005,12:57 AM
982,Marilyn,Male,148985.0,19.28,Legal,1/15/1993,10:09 PM
983,Rose,Female,91411.0,10.360060723514211,Finance,1/26/2005,10:43 AM
984,John,Male,146907.0,11.738,Engineering,12/23/1982,10:35 PM
985,Maria,Female,90335.26726342711,13.04,Engineering,10/15/2011,4:53 PM
986,Stephen,Female,85668.0,10.360060723514211,Legal,1/26/2005,8:10 PM
987,Donna,Female,82871.0,17.999,Marketing,11/26/1982,10:09 PM
988,Gloria,Female,136709.0,10.331,Finance,1/26/2005,5:08 AM
989,Alice,Female,47638.0,10.360060723514211,Human Resources,1/26/2005,9:34 AM
990,Justin,Female,38344.0,3.794,Legal,1/26/2005,4:58 PM
991,Robin,Female,100765.0,10.982,Finance,7/24/1987,1:35 PM
992,Marilyn,Female,134505.0,10.360060723514211,Marketing,8/25/2002,10:09 PM
993,Anthony,Male,90335.26726342711,11.625,Finance,10/16/2011,8:35 AM
994,Tina,Female,56450.0,19.04,Engineering,1/26/2005,3:53 PM
995,George,Male,98874.0,4.479,Finance,6/21/2013,5:47 PM
996,Henry,Female,90335.26726342711,16.655,Distribution,11/23/2014,6:09 AM
997,Phillip,Male,42392.0,19.675,Finance,1/31/1984,6:30 AM
998,Russell,Male,96914.0,10.360060723514211,Finance,1/26/2005,10:09 PM
999,Larry,Female,60500.0,11.985,Business Development,4/20/2013,4:45 PM
1000,Marilyn,Male,129949.0,10.169,Sales,5/15/2012,6:24 PM
